"id_room","title","source_id","dating_original","dating_start","dating_end","room_functions","iconclasses","iconclassses_level_0","iconclassses_level_1"
"2291","Empfangszimmer im südlichen Appartement entlang der Hofseite","6df5105c-f618-4226-b1d7-6192dbf80420",,,,,"25A13,26A,45C16(CANNON),45D1,46A18,49D3212,49D511(RULER),49D5111,92B491","2,2,4,4,4,4,4,4,9","25,26,45,45,46,49,49,49,92"
"2294","Das ehemalige Vorzimmer nach dem Speisesaal","b02e0713-8bae-4174-b5b0-afcdd29745ed","1680","1680","1680","ANTEROOMS","11E541,11E542,11E543,11E545,11M1,57B21","1,1,1,1,1,5","11,11,11,11,11,57"
"2297","Das ehemalige Schlafzimmer","c80068f4-6e45-4bf6-ace9-e90ea2ae590d","1680","1680","1680",,"11I41,11I611,71C125,71C3","1,1,7,7","11,11,71,71"
"2300","Das Zimmer des Frühlings","5789de4b-e408-4b94-b5d9-a931f949685a","1696-1698","1696","1698",,"23D42,23D42(+2),23O2,96A23","2,2,2,9","23,23,23,96"
"2303","Raum 3","b3987eeb-ba74-4285-acb8-40736bcdcde4",,,,,"48A9872","4","48"
"2306","Kleiner Rittersaal","18388b60-c4be-11e9-a787-75de7068cfba","nach 1595",,,"HALLS","24A,25F23(LION),25F24(IBEX),25F24(STAG),25F26(HARE),25F29(HEDGEHOG),25F29(PORCUPINE),25F42,25F44,25FF241,25G21(APPLE),25G21(PEACH),25G21(PINE-CONE),25G2111,25G31,25G31(ROSE-BUSH),25G4(IVY),25G4(WHEAT),25G41,25G41(+1),25G41(ANEMONE),25G41(POPPY),25G41(SUNFLOWER),25G4111,25H113,25H213,26C,31D14,31D15,31E2346,34B11,34B11(WINDHUND),34B121,34B2332,34C1,41A6711,41B32,41C3,41C321,43C11124,43C11126,46C13142,46C13184,47I111,47I1111,47I1421,47I15(FLAIL),47I15(SICKLE),47I212,47I422,49D44,49G01","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,31,31,31,34,34,34,34,34,34,34,41,41,41,41,43,43,46,46,47,47,47,47,47,47,47,49,49"
"2309","Audienzzimmer","381d803d-61dd-45fb-952e-820681c3922b",,,,"PRESENCE_CHAMBERS","22,22E1,23D42,23D43,23D44,23R140,24A,24B,24D,25F34,25G41,26B,26B2,26C,26C121,26C123,26C125,26C127,31B10,31F2,41B33,42A18,92B3711,92E42,93D1","2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,9,9,9","22,22,23,23,23,23,24,24,24,25,25,26,26,26,26,26,26,26,26,31,31,41,42,92,92,93"
"2312","Kapellenraum","af9fff60-c5bd-11e9-b6fd-d99e1ba53a95",,,,"CHAPELS_ROOMS","73E1","7","73"
"2315","Das ehemalige sog. Malzimmer im Erdgeschoss","16bc2a84-78ac-49f7-ba64-5cb51e872e49","1788-1792","1788","1792",,"41A622","4","41"
"2318","Sommerspeisesaal","055d010c-9d55-46a1-94e1-1a8d7f9884bf","1691-1692","1691","1692","BANQUET_HALLS","98B(OVID)","9","98"
"2321","Raum im ersten Stock des Verbindungstraktes","8887e80e-64d6-4567-8281-0c95ecf65cf0",,,,,"11K31,25FF27(WHALE)(+0),48C7311,92N171,92N1711,93E,93E21,94O,94O21,94O2121","1,2,4,9,9,9,9,9,9,9","11,25,48,92,92,93,93,94,94,94"
"2327","Der Hauptsaal","db4858f4-4088-4d45-9573-fd9a8742ff30","1702-1712","1702","1712","MAIN_HALLS","92A,94L","9,9,9","92,92,94"
"2330","Das Vorzimmer des Herzogs","306ada20-64e1-4bf2-b4e1-11105f49e240","1683-1686, 1722","1683","1722","ANTE_HALLS",,,
"2333","Die ehemalige Große Kammer","405d10ec-785b-4261-bf82-523f2323be60","1680","1680","1680","PRESENCE_CHAMBERS","11G,98C(LUCRETIA)6","1,9","11,98"
"2336","Oberes Vestibül","69fbeb29-0e43-459a-a9d9-ecca1506fb36","1698-1700","1698","1700","VESTIBULES","91D12,92C49151","9,9","91,92"
"2339","Der ehem. Selbitz-Salon im zweiten Obergeschoss","8e0a3c4b-d281-4c73-a0e5-35e2518293b5","1788-1792","1788","1792",,"25G41,41A773,48A9872,9(+0)","2,4,4,9","25,41,48,9(+0)"
"2342","Goldener Saal","074a199b-ff24-44bd-bb7d-1e2eb2d4c1ea","1605/06 (?)",,,"MAIN_HALLS","21A,21B,21C,21D,23G,23G4,92B2,92B252,92C4,92E51,92E5121,92H1,92H1211,92M1","2,2,2,2,2,2,9,9,9,9,9,9,9,9","21,21,21,21,23,23,92,92,92,92,92,92,92,92"
"2348","Wohn- und Studierzimmer (658)","ae0d0954-9840-48f0-9b70-61dd14faa02c",,,,"LIBRARIES_ROOMS","23R14,31B71,49N,54A11","2,3,4,5","23,31,49,54"
"2351","Der so genannte Schlachtensaal","23f31e04-b209-4d5f-a2ea-06be17983b59","1698","1698","1698","MAIN_HALLS","41C711(+0),45C621,45D1(+1),45H3,46B11,46B11(+0),46C13142","4,4,4,4,4,4,4,4,4","41,45,45,45,45,45,46,46,46"
"2354","ehemaliges Wohn- und Schlafzimmer der Herzogin, heute Gobelinzimmer","c8e89b7d-c9b7-4262-90af-cbfcd515e5f9","1692-1693","1692","1693","BEDROOMS",,,
"2357","Das dritte Vorzimmer","74b25b5b-0f19-45b3-956f-a3001789da03","ab 1761",,,"ANTEROOMS",,,
"2360","Das Treppenhaus","d86abcfb-486b-41cb-a34b-850960ddab36","1764-1768","1764","1768","STAIRWELLS","91E23","9","91"
"2363","Der so genannten Damensalon","6aba6467-8674-4b63-9f9f-d9e7bd4e6aba",,,,,"32B3311","3","32"
"2366","Das Elfenbeinkabinett (989)","2cb7b09c-21e8-4408-bde1-ad77073bb498","wohl um 1704 bis 1706",,,"CABINETS_OF_CURIOSITIES_ROOMS",,,
"2369","Raum 1","0df38d1e-c41a-425a-b755-597fc9ecfe40",,,,,,,
"2372","Die Rote Kammer","b349f948-7507-4161-b709-794cb0da4459",,,,,"92C321","9","92"
"2375","Treppenhaus","ff288ee2-ec00-4896-b0dc-aa6a57b469ea",,,,"STAIRWELLS","92B1711,92B3,92B38,92B5","9,9,9,9","92,92,92,92"
"2378","Der Vorsaal im ersten Obergeschoss","992d2b05-3097-4b91-8f33-ed1d62a77c6d","1685-1695","1685","1695","ANTE_HALLS",,,
"2381","Der Raum westlich des Saals","bee67dc5-6823-4bad-9e09-8ba9f8742187","1662-1666","1662","1666",,"92D19213","9","92"
"2384","Kabinett","eb1fce96-f7b3-460e-b6dd-ed9a5883c8f6",,,,,,,
"2387","Das chinesische Kabinett südlich des Salons","9720672a-af9a-456d-8ef0-f9090693ce54","1737-1747","1737","1747","CABINETS_ROOMS","23R,25FF411,32B3311(+51),43C1113","2,2,3,4","23,25,32,43"
"2390","Das sog. Alhambrazimmer (Salon)","805769f3-78d0-4053-9232-1006279bd743","1715-19, 1853","1715","1719","HALLS",,,
"2393","Der Hauptsaal","f2a4777a-b915-49c5-95cb-67ea4d7a2e0c","1732-1744","1732","1744","MAIN_HALLS","43A433,46A1632,48C10,48C70,49C122,49C124,49L16,92B3,92C2,92N1","4,4,4,4,4,4,4,9,9,9","43,46,48,48,49,49,49,92,92,92"
"2396","Arbeitszimmer","d662deb0-c80b-11e9-8a8f-6315b3a88f02","Juni bis September/Oktober 1751",,,,"23A1,31D1","2,3","23,31"
"2399","Großes Schlafgemach","3459df17-f8e5-4647-b967-6d0e1c619b77","1680/1684","1680","1684",,"12F212,43C1147,92C379,92C392,92D1916","1,4,9,9,9","12,43,92,92,92"
"2402","Das Eckgemach zum Garten","a70d079a-4cba-4bd1-8979-9b595b578154","1686-1688","1686","1688","PRESENCE_CHAMBERS","25HH","2","25"
"2405","Audienzsaal","1b4d2130-3a47-41d4-8600-2f21477c37d1","1784-85","1784","1785","PRESENCE_CHAMBERS","11M41,11M42,11M43,11MM44,11N1,52A51,92D1916,96A43","1,1,1,1,1,5,9,9","11,11,11,11,11,52,92,96"
"2408","Die Galerie im Ostflügel (ehem. Große Hofstube)","b3c0a513-3a67-4655-ba34-6d7ff58e1122","1682-1684","1682","1684","LONG_GALLERIES",,,
"2411","Der Nebenraum zur so genannten Biedermeiergarderobe","20f279e6-9c56-49cf-94b0-53b51f6731f7","1550-1650","1550","1650",,"71D134,71D145,71D16","7,7,7","71,71,71"
"2414","Der ehemalige Saal im so genannten Amtshaus","ea7a18a9-d9ef-4a91-b55e-aafeabf29692","1731","1731","1731",,"25HH,31A24","2,3","25,31"
"2417","Kapellenraum","93ba1f61-e8dd-4017-8714-46bd650577f5",,,,,"11B11,11C,11D,11D121,11D123(ANDREWS CROSS),11D422,11E1,11G,11G21,11H(ANDREW),11H(BARTHOLOMEW),11H(JAMES THE GREAT),11H(JAMES THE LESS),11H(JOHN),11H(JUDE THADDAEUS),11H(MATTHEW),11H(MATTHIAS),11H(PETER),11H(PHILIP),11H(SIMON),11H(THOMAS),11P31131,11Q621,11Q624,11Q711,11QQ6251,24D,25F23(LION),25F23(MARTEN),25F24(STAG),25F33,25F33(EAGLE),25FF332,25G3(PALM-TREE)(+27),25G41,25G41(LILY),25G41(Rose),26A,31A2221,31A2245,31A2262,31A25552,31E2363,32B321,32B3211(+52),33A12,34B232,41A3281,41A361,41A422,41A541,41A646,41A7751,43C11482,44B191,44BB1212,44BB192,44BB1972,45C11(SPEAR),45C12(CLUB),45C13(SWORD),45C14(LANCE),45C221,46A122,47D8(AXE),47D8(KNIFE),47D8(SAW),48A7294,48A9863,48A9876,48C7312,48C7323,48C7352,48C742,49D342(RHOMBUS),49D5112,49L1,49L51,49L643,49M32,49MM32,73D82(LANCE),73E77,73E79","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,33,34,41,41,41,41,41,41,43,43,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,73,73,73"
"2420","Ordenssaal","5dd4cee8-966d-4b60-9d6f-5283eae0c1c1",,,,"HALLS","93B,94L69","9,9,9,9","93,93,94,94"
"2423","Vorzimmer","728c2719-0d12-4657-9ac9-c9c468004c61","1709","1709","1709","ANTEROOMS","25FF4231,92B1,92B53,92C4,92H18,94L69,94L8,96A5(FAMA)","2,9,9,9,9,9,9,9","25,92,92,92,92,94,94,96"
"2426","Vorzimmer","8d4abd12-af68-46c1-a283-7dabc13c738f","1680/1684","1680","1684","ANTEROOMS",,,
"2429","Das Gästezimmer","9ff9089e-c39b-4ae1-bf45-ced600c867f5","1726-1727","1726","1727",,"23E42,23E43,23E44,92L1,98B(PERILLUS)68","2,2,2,9,9","23,23,23,92,98"
"2432","Rittersaal","79ea8810-cb01-11e9-b810-4983cc384b82","ca. 1600, 1652-58",,,,"92B178,94L,94L3","9,9,9","92,94,94"
"2435","Gemach zum Weißen Ross","b8720c9f-976d-4749-859f-068121726330","1572-1574","1572","1574",,"11I62(ABRAHAM),11I62(CALEB),11I62(DAVID),11I62(GIDEON),11I62(SAMSON),11I63(ABIGAIL),31A44411,31B8,46A1261,46AA1261,71U42731","1,1,1,1,1,1,3,3,4,4,7","11,11,11,11,11,11,31,31,46,46,71"
"2438","Zimmer mit Traumpersonifikation, heute westliche Hälfte Ceressaal","c131c956-a102-4849-9d44-32c8c8bba4dd",,,,,,,
"2441","Das ehemalige Audienzzimmer Herzogs Friedrich III.","99f7535b-3387-4b18-a026-a82623d56ff9","1724-1732","1724","1732","PRESENCE_CHAMBERS","92B37,92C271,92D421,92D422,92D423,92D424,92D425,92D426,92D427,92D428,92D429","9,9,9,9,9,9,9,9,9,9,9","92,92,92,92,92,92,92,92,92,92,92"
"2444","Raum 1","fd340d60-9886-4988-92e2-d5f1f766f92b",,,,,"25F33(EAGLE),45I611,49D441,98B(OVID)","2,4,4,9","25,45,49,98"
"2450","Der große Festsaal im 1. OG","b500f102-3916-435a-a488-7475bad875db","Baubeginn 1654/55 oder 1657 bis 1680",,,"HALLS","24,25HH,41A44,41A541,48A9877,48C1,48C161,48C1611,48C1615,48C1622,48C1634,48C168(ARCHITRAVE),48C244","2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4","24,25,25,25,25,41,41,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48"
"2453","Das Treppenhaus","28054193-0aeb-4be7-8ac9-b40612a1aaed",,,,"STAIRWELLS",,,
"2459","Der Hauptsaal","64635f74-e187-4b75-852c-bc2855185f20","1718-1720","1718","1720","MAIN_HALLS","48C75,92B1,92B18(EAGLE),92B18(THUNDERBOLT),92B4,92C4,92D1916","4,9,9,9,9,9,9","48,92,92,92,92,92,92"
"2465","Der östliche Raum im ersten Obergeschoss","cf50d13d-e74d-4c77-83e1-010af536abc3",,,,,"47I214,48C7354,71A82,71D173,71D184,71Q42","4,4,7,7,7,7","47,48,71,71,71,71"
"2468","Zweites Antichambre","b80810f2-75f1-4a7d-b0f1-ca9bfaf755b9",,,,"ANTEROOMS","43C11,92C3","4,9","43,92"
"2471","Salon mit Wandmalereien im Goût grec","39c47c73-e97e-4be9-b420-eb34d70fcd07","1745","1745","1745",,"25H,25II9,34B11,35,47I221","2,2,3,3,4","25,25,34,35,47"
"2474","Erstes Antichambre","585722da-c75d-4d19-bfeb-634b6928a81e","nach 1690",,,"ANTEROOMS,PRESENCE_CHAMBERS",,,
"2477","Kabinett II","b55562c5-0a32-4243-9566-f26e74e98723",,,,,"92D1916","9","92"
"2480","Der Innenraum","76c08ba9-082e-4ab7-a8f9-2214ee63aa8c","1740-1742","1740","1742","ROYAL_CHAPELS_ROOMS","11H(FELIX),11H(FRANCIS),11H(FRANCISOFPAOLA),11H(JOHNNEPOMUK),11H(JOSEPH),11H(SERAPHINOFMONTEGRANARO),11HH(CLARE),11Q7513(LAURENCE)(+2),73E77","1,1,1,1,1,1,1,1,7","11,11,11,11,11,11,11,11,73"
"2483","Das Chinesische Zimmer","d3f2f1af-ac27-4d64-ab98-f218adbcb5aa","1755-1760","1755","1760",,,,
"2486","Das ehemalige kleine Eckzimmer","15f3519d-8c0f-46ca-bcb0-9ee13f1ca2f5",,,,,"92D192","9","92"
"2489","Das ehem. Wohnzimmer der Prinzeß Luise im 2. OG","94c647f4-57fb-4800-93a3-afb035800273","1788-1792","1788","1792",,"48A9872,48A9875","4,4","48,48"
"2492","Römergemach","4b2f2f85-2483-432d-8ef6-f8d623827177","1571-1574","1571","1574",,"95A(MIDAS),96A5(PANDEMIA),96C(METIUS CURTIUS),98B(CASSUS),98B(COCLES),98B(CROESUS),98B(LUCULLUS, LUCIUS LICINIUS),98B(PYTHIUS),98B(SCAEVOLA, GAIUS MUCIUS),98B(SULLA, LUCIUS CORNELIUS)","9,9,9,9,9,9,9,9,9,9","95,96,96,98,98,98,98,98,98,98"
"2495","Der Saal des Naturwissenschaftlichen (Porzellan-)Pavillons","67248fda-a560-4c71-a191-dd6155bcd6d2","1718–1719, 1783–1795","1718","1795",,,,
"2498","Prunkkabinett","ec96b2b8-70e9-45cc-b822-868e3052ab25",,,,"CABINETS_ROOMS",,,
"2501","Das Nebenzimmer der Landgräfin","95620feb-1e5a-4d60-b644-4e7694705910",,,,,,,
"2504","Erkerzimmer","4b28fc21-4a9c-4083-9b69-07a3ce18c412",,,,,"25F23,26A,41A361,41D443,46A121,48A9876,48C24,48C7323,48C7522,92B11221,92D1916,92D1921,92D19213","2,2,4,4,4,4,4,4,4,9,9,9,9","25,26,41,41,46,48,48,48,48,92,92,92,92"
"2507","Vorzimmer des Ostappartements","da1e0aa1-abde-4b54-a2fe-58d7bbc2964d","1713-1714","1713","1714",,,,
"2510","Treppenhaus","72980d24-c427-4d3b-b1f3-67647f27951f",,,,,,,
"2513","Verlorener Raum des Landhauses","9591c0c5-1670-4b6f-8edc-127373849236",,,,,,,
"2516","Antichambre","8c102528-53b6-4d60-a0ac-095368b4b2a8",,,,,,,
"2519","Das Lackkabinett im Südflügel","6e860cc9-78ce-464b-8390-2419d418f08d","1706-1707","1706","1707","CABINETS_ROOMS",,,
"2522","Schlafzimmer des Freiherrn","1743807d-688f-4dca-944c-61f5353a177e","1698-1700","1698","1700","BEDROOMS","92C38(HIRSCH)","9","92"
"2525","Der Steinerne Saal (Gartensaal)","04469b30-eb8d-4a2a-b052-a4ed1f050ca8","1715-19","1715","1719","SALA_TERRENA",,,
"2528","Der Saal im Erdgeschoss","3edd7eef-f56f-4271-8c03-b4bc9028d200",,,,"HALLS","24D0,25F23(ERMINE),25F33(EAGLE),25G21,25G3(LAUREL),25G41,25G41(Rose),31A22232(+0),41A7751,41BB32,41C345,41D2121,43A433,44BB191(+0),45C13(SWORD),47I1111,47I15(SICKLE),92B18(EAGLE),92C1,92C2,92D1916,93A141","2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,9,9,9,9,9","24,25,25,25,25,25,25,31,41,41,41,41,43,44,45,47,47,92,92,92,92,93"
"2531","Die ehemalige Schlosskapelle","23930c8c-95a0-4cae-92bc-672b7d874302","1715-1723, 1746-1753","1715","1753","ROYAL_CHAPELS_ROOMS",,,
"2534","Der Ostvorsaal","e7fa3d86-b1ca-41fc-9aa8-0b8d2bd0172d","1643-1646","1643","1646","ANTE_HALLS","48A9872,48A9879","4,4","48,48"
"2537","Gemach der Fürstin","99f23e55-b87d-41dc-b94a-f03e429d1908","1707-1710","1707","1710","BEDROOMS",,,
"2540","Westliches Kabinett","be4ad6ae-8c1d-40c6-8b15-d810c2852fe6","1680/1684","1680","1684","CABINETS_ROOMS","44B113,44B191,44B192,61D(Prussia),92D1916","4,4,4,6,9","44,44,44,61,92"
"2543","Der Hauptsaal, der so genannte Kuppelsaal","c824819e-61e5-4ef0-8737-6aa840e73190","1760-1764","1760","1764","MAIN_HALLS",,,
"2546","Kabinett","86618b50-e379-4bcc-b648-027029341872",,,,"CABINETS_ROOMS","92D1916","9","92"
"2549","Das Hessische Vorgemach","8098cf77-b69c-44c1-a376-acd423111543",,,,,,,
"2552","Die ehemalige Schlosskapelle St. Maria","8b4248a7-6644-4120-a7a5-9f2ef5348676","Umbau 1720",,,"ROYAL_CHAPELS_ROOMS","11D35(+0),11G21,11G33(+0),11N31,71A6,71C131,71C3222,71P4333","1,1,1,1,1,7,7,7,7,7","11,11,11,11,11,71,71,71,71,71"
"2555","Durchgang","4d6a9931-be50-4405-9b6f-dd51d9ce6002",,,,,"45A233,71X1","4,7","45,71"
"2558","Der so genannte Silbergraue Salon","207df8a1-3c3a-4f1d-b938-39a9ba438e96","1725-1730, 1828, 1898.","1725","1730","ANTE_HALLS,HALLS","25F23(LION),25F33(Falcon),25F35(COCKATOO),25F35(Parrot),25F35(Peacock),25F37(HERON)","2,2,2,2,2,2,2,2,2,2,2,2","25,25,25,25,25,25,25,25,25,25,25,25"
"2561","Das so genannte Prunkzimmer","70ee80a6-2c2e-4ce0-ac1d-9bc01d6dd192",,,,,"92B1222","9","92"
"2564","Empfangszimmer im nördlichen Appartement entlang der Hofseite","278d45c7-8e66-4530-8c19-415ea1e435eb",,,,,"94L24","9","94"
"2567","Audienzzimmer","1743f3c7-98a3-4f12-8601-df47e087e1c1","1730-1737","1730","1737","PRESENCE_CHAMBERS","71K42","7","71"
"2570","Hauptsaal","599e053f-f4fa-44b1-9e0e-85dcbef1d35f","1668","1668","1668","MAIN_HALLS",,,
"2573","Fassade","9d83cd90-c57f-11e9-a249-1d82ad4f6e4d","Erste Erwähnung 1280, Umbau Ende des 18. Jahrhunderts",,,,"11B33(+2),11H(WENDELIN),25F23(LION),46A122,47D41,47I111,49L17","1,1,2,4,4,4,4,4","11,11,25,46,46,47,47,49"
"2576","Das Südwestzimmer im Erdgeschoss","880bce18-b5e9-426c-99f1-b2c0cedf3a6f","1790-1792","1790","1792",,"11I62(DAVID)37,71H,71H8346","1,7,7,7,7","11,71,71,71,71"
"2579","Nordwestlicher Annex-Raum","03286820-c4e7-11e9-b749-4304394980a4","1692 (vollendet)",,,,,,
"2582","Treppenhaus","95e70af5-3c27-4d94-931a-051f78a50ddd","1769","1769","1769","STAIRWELLS","11N32,54F12,92B5,92B57,92B58(CADUCEUS),92B58(PETASUS),92C2,92C27,92C281,96A5(FORTUNA),96A5(INVIDIA)","1,5,9,9,9,9,9,9,9,9,9","11,54,92,92,92,92,92,92,92,96,96"
"2585","Die ehemalige Schlosskapelle","848dd85a-ba5b-454c-a0b9-ef1c7876ef80",,,,,"11G,47G21","1,4","11,47"
"2588","Der ""Grüne Salon""","c556f9ad-cad2-42b6-ae4d-029e81e016eb","1706","1706","1706","ANTEROOMS",,,
"2591","Das Treppenhaus","39c71dbd-6ab6-41b7-bbdf-13d5b5d43282",,,,,"5(+4)","5","5(+4)"
"2594","Porzellanzimmer / einstiges Schlafzimmer","ee2e28d5-6411-4de4-ac76-de077397d836",,,,"BEDROOMS","25F3,25F35(Parrot),25FF411,46A152,48A9872,9","2,2,2,4,4,9","25,25,25,46,48,9"
"2597","Schlafzimmer","61205fff-857d-468b-ab79-70050caa59c3","Datierung: ab 1715, Erweiterung ab: 1735,  Ausstattung: zwischen 1736-1750",,,"BEDROOMS",,,
"2600","Das Schlafzimmer in der so genannten Weimarischen Wohnung","8a05485f-9549-401f-8ff5-f801492f05f9","1685-1695","1685","1695","BEDROOMS","23U22,31A511,92C2,94C113","2,3,9,9","23,31,92,94"
"2603","Tafelzimmer","bd48797f-31dc-4dd4-b319-71fde765ca23",,,,"MANSION_DINING_ROOMS",,,
"2606","Zimmer hinter der Kapelle im westlichen Seitenflügel, heute Kaminzimmer","ed8c7e43-e004-4603-b144-e9b68d11a6f9",,,,,"92B1711","9","92"
"2609","Sommerspeisesaal","12eb95e0-c5c1-11e9-bae7-59743fb301a8","1766","1766","1766","BANQUET_HALLS","48A9875","4","48"
"2612","Das Schlafzimmer der Herzogin","73105e3c-7560-441b-8ba0-055014ab96b0","1680-1686","1680","1686","BEDROOMS","25HH","2","25"
"2618","Die ehemalige Schlosskapelle","10efbdd4-5d35-4cbc-b2ea-1f3c63e821d7","1707","1707","1707","ROYAL_CHAPELS_ROOMS","11G,11H(HUBERT),11H(HUBERT)7","1,1,1","11,11,11"
"2621","Der ehemalige Kirchsaal im zweiten Obergeschoss","bce8cbf0-b91d-457a-96e3-ca41a9429859","1606-1609","1606","1609","ANTEROOMS",,,
"2624","Die ehemalige Schlafkammer","f5398699-5f1a-4c5a-be6f-a89f8abf95ef","1678","1678","1678","BEDROOMS","25H(+1),46C53","2,4","25,46"
"2627","Vorzimmer","720f4f52-c818-442a-a5e7-070625faef17",,,,"ANTEROOMS",,,
"2630","Grand Cabinet (?) (691)","be9b089a-cbed-497d-8236-b9cf4e996377","Entstehungszeitraum 1713 bis 1716",,,"CABINETS_ROOMS","25B1,25B2,25B3","2,2,2","25,25,25"
"2633","Der so genannte Goldene Saal","a3eabc7a-1a5f-4ccc-a405-8a04c7092c14","1790","1790","1790",,"25HH17,25HH18,25II9","2,2,2","25,25,25"
"2636","Elisabethsaal (844)","44fd70b7-207e-4238-91ca-fc7bddeda613","Ende 17. Jahrhundert",,,"BANQUET_HALLS","21","2","21"
"2639","Zimmer beim Treppenhaus","3b570fd8-0d01-4541-8dd0-1efee110bfdd",,,,,"23D44","2","23"
"2642","Kabinett (Gartenschlafzimmer)","be83f011-4c32-4ff5-b137-c86b40fee8b4","1715-19","1715","1719","CABINETS_ROOMS","92B35,92C35,92D42,92D423,92D424,96A43","9,9,9,9,9,9","92,92,92,92,92,96"
"2645","Der Herrschaftsstand","1ac00a86-4b7f-46be-b2eb-beb2aa40a5bf","1719-1723","1719","1723",,"46A122(HOHENLOHE-LANGENBURG)1,46A122(WOLFSTEIN)1,73C121,73D2,73D6","4,4,7,7,7","46,46,73,73,73"
"2648","Schlosskapelle","bfc3c539-e521-4651-83d3-e8d4e149335a","18. Jahrhundert",,,"ROYAL_CHAPELS_ROOMS","11B33,11H(MATERNUS-OF-COLOGNE)0","1,1","11,11"
"2651","Das westliche Vorzimmer, so genannte ""Ritterstube""","55864625-c97f-478a-a181-65b04925962b","1690-1695","1690","1695","ANTEROOMS","11R7","1","11"
"2654","Der große Saal im zweiten Obergeschoss","c5df9e7b-fa5c-44a0-a174-472951a3f62b","1590-1600","1590","1600","MAIN_HALLS","25G4111","2","25"
"2657","Die Schlosskapelle im Erdgeschoss","83997475-b8f7-4304-93de-4c5c846847ff","1769","1769","1769","ROYAL_CHAPELS_ROOMS","11A1,11C1,11D,11D113,11D12(+3),11D42(+2),11D422(+2),11F,11F11,11F12,11F232,11G,11HH(ALACOQUE)34,11P31517,25F72(OYSTER)(+93),25FF3(PHOENIX),25GG3(LAUREL),25H,25H23,25HH11,26B2,31A2522,42A11,47I2211,47I2213,71A22,73D82(CROWN OF THORNS)(+2)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,7,7","11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25,25,25,25,25,25,26,31,42,47,47,71,73"
"2660","Hofkapelle","f7b30705-a3d1-4ba7-a75d-0b7e015cf9b3",,,,"CHAPELS_ROOMS",,,
"2663","Saal","c6f76603-7a08-4b5c-a98e-fb94a120a259","1773, 1782","1773","1782","MAIN_HALLS","25H23,46C223,61B11","2,4,4,4,4,4,6","25,46,46,46,46,46,61"
"2666","Das obere Vestibül","b4f4f2d2-1d9a-482d-a25e-9d17cad6dbf3","1733-1735","1733","1735","VESTIBULES","43C1113,92C3,92D1916,92E169","4,9,9,9","43,92,92,92"
"2669","Schwarze Adler-Kammer (791)","72bed602-9262-432b-9923-8b41e563cf2c","1702/03","1702","1703",,"11MM3,11MM43,33C91,44B191,48C1642,54A7,54F11,59B32,91B1118,92D1916,92G11,92G12,92G13,94L7,94L8,96A5(ABUNDANTIA),96A5(FIDES),96A5(PRUDENTIA),96A5(SPES)","1,1,3,4,4,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9","11,11,33,44,48,54,54,54,59,91,92,92,92,92,94,94,96,96,96,96"
"2672","Das so genannten Artemiszimmer","ff73a927-076c-4ba6-84e0-802d44e5b636","1662-1665","1662","1665",,"94O21","9","94"
"2675","Garderobe, ""finstere Kammer""","9740faf4-5861-4963-8011-0a5360dd67ae",,,,"WARDROBES_ROOMS",,,
